"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"22005","5","213","75","0","2021","3","","Ascension Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,94,90,97,2118240,182243,3351,1740,"",1.47,1.34,1.26,1.39,1.48,1.57,1.53,1.11,"",-1,-11.1,17,22.1,9,11.1,18,22.8,321017,17.9,153164,526.7,2867,592.4,-10,-0.6
"22007","5","213","75","0","2021","1","N","Assumption Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",4.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22007","5","213","75","0","2021","2","N","Assumption Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",4.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22007","5","213","75","0","2021","3","N","Assumption Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",4.15,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22009","5","213","75","0","2021","1","N","Avoyelles Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.09,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22009","5","213","75","0","2021","2","N","Avoyelles Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.10,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22009","5","213","75","0","2021","3","N","Avoyelles Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22011","5","213","75","0","2021","1","N","Beauregard Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",3.89,0,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22011","5","213","75","0","2021","2","N","Beauregard Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",3.91,0,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22011","5","213","75","0","2021","3","N","Beauregard Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",3.92,0,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22013","5","213","75","0","2021","1","N","Bienville Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,0,"N",31.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22013","5","213","75","0","2021","2","N","Bienville Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,0,"N",31.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22013","5","213","75","0","2021","3","N","Bienville Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,0,0,0,0,0,0,0,"N",30.32,0,0,0,0,0,0,0,"N",-1,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22015","5","213","75","0","2021","1","","Bossier Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",52,849,863,892,17545797,6276078,73655,1555,"",10.06,13.64,13.84,13.86,19.41,13.37,9.40,1.41,"",-3,-5.5,-161,-15.9,-146,-14.5,-76,-7.9,-3546504,-16.8,-1107017,-15.0,-13678,-15.7,-75,-4.6
"22015","5","213","75","0","2021","2","","Bossier Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",51,912,925,935,20417273,856442,11720,1700,"",9.93,14.09,14.17,14.60,19.99,6.27,6.03,1.40,"",-4,-7.3,12,1.3,118,14.6,108,13.1,2320203,12.8,318365,59.2,4823,69.9,52,3.2
"22015","5","213","75","0","2021","3","","Bossier Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",51,958,969,994,20800872,1207086,13649,1643,"",9.89,14.19,14.30,14.94,19.13,11.88,8.29,1.32,"",-3,-5.6,121,14.5,130,15.5,176,21.5,4581934,28.3,724439,150.1,7169,110.6,142,9.5
"22017","5","213","75","0","2021","1","","Caddo Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",101,900,915,1198,15621379,8191771,150003,1196,"",8.22,5.80,5.87,7.49,6.27,7.21,8.20,0.98,"",-3,-2.9,-574,-38.9,-547,-37.4,-211,-15.0,-14380142,-47.9,-3034798,-27.0,-53516,-26.3,-397,-24.9
"22017","5","213","75","0","2021","2","","Caddo Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",101,1216,1200,1211,21807641,2770051,53937,1388,"",8.26,7.53,7.44,7.48,7.76,9.25,12.59,1.04,"",-4,-3.8,-92,-7.0,43,3.7,131,12.1,528531,2.5,1787904,182.0,36107,202.5,3,0.2
"22017","5","213","75","0","2021","3","","Caddo Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",99,1238,1275,1273,27583240,1913031,36249,1681,"",8.17,7.47,7.65,7.72,9.40,8.61,9.82,1.24,"",-3,-2.9,216,21.1,330,34.9,321,33.7,9768195,54.8,1075932,128.5,20539,130.7,273,19.4
"22019","5","213","75","0","2021","1","","Calcasieu Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",28,188,185,185,3325046,1336557,21095,1375,"",3.04,1.53,1.49,1.45,1.44,1.22,1.14,0.97,"",-1,-3.4,-6,-3.1,-4,-2.1,-7,-3.6,-507226,-13.2,-94720,-6.6,-1077,-4.9,-163,-10.6
"22019","5","213","75","0","2021","2","","Calcasieu Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",29,180,181,192,3503774,243079,5519,1462,"",3.17,1.38,1.38,1.45,1.42,0.91,1.34,1.01,"",1,3.6,2,1.1,-5,-2.7,14,7.9,609862,21.1,126987,109.4,2824,104.8,230,18.7
"22019","5","213","75","0","2021","3","","Calcasieu Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",29,190,189,185,3522134,159885,3553,1441,"",3.20,1.39,1.40,1.37,1.33,0.75,1.00,0.96,"",2,7.4,25,15.2,19,11.2,16,9.5,717383,25.6,2749,1.7,11,0.3,157,12.2
"22021","5","213","75","0","2021","1","N","Caldwell Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",8.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22021","5","213","75","0","2021","2","N","Caldwell Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",11.20,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22021","5","213","75","0","2021","3","N","Caldwell Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",11.52,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22023","5","213","75","0","2021","1","N","Cameron Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.49,0,0,0,0,0,0,0,"N",-3,-75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22023","5","213","75","0","2021","2","N","Cameron Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.53,0,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22023","5","213","75","0","2021","3","N","Cameron Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.56,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22025","5","213","75","0","2021","1","N","Catahoula Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",12.01,0,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22025","5","213","75","0","2021","2","N","Catahoula Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",12.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22025","5","213","75","0","2021","3","N","Catahoula Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",12.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22027","5","213","75","0","2021","1","","Claiborne Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,326,331,324,4748605,2468828,37585,1117,"",33.90,72.16,72.17,69.27,78.39,90.48,88.80,1.10,"",-2,-11.1,9,2.8,8,2.5,2,0.6,76683,1.6,33713,1.4,7762,26.0,-4,-0.4
"22027","5","213","75","0","2021","2","","Claiborne Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,326,314,316,5146342,262609,3723,1242,"",33.61,69.37,67.22,67.65,72.03,41.03,43.40,1.06,"",-2,-11.1,20,6.5,3,1.0,22,7.5,488691,10.5,-30939,-10.5,-779,-17.3,62,5.3
"22027","5","213","75","0","2021","3","","Claiborne Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,315,302,297,4964931,210392,2724,1254,"",35.16,66.34,62.89,62.53,69.09,53.55,48.88,1.08,"",-2,-11.1,24,8.2,13,4.5,7,2.4,677134,15.8,14477,7.4,-97,-3.4,117,10.3
"22029","5","213","75","0","2021","1","N","Concordia Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,0,0,0,0,0,0,0,"N",18.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22029","5","213","75","0","2021","2","N","Concordia Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,0,0,0,0,0,0,0,"N",19.05,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22029","5","213","75","0","2021","3","N","Concordia Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,0,0,0,0,0,0,0,"N",18.95,0,0,0,0,0,0,0,"N",-1,-6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22031","5","213","75","0","2021","1","","De Soto Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",25,607,592,579,9310115,4568798,79702,1208,"",26.44,61.53,60.08,56.49,50.48,56.98,51.43,0.85,"",1,4.2,84,16.1,41,7.4,48,9.0,-1090631,-10.5,398517,9.6,8368,11.7,-287,-19.2
"22031","5","213","75","0","2021","2","","De Soto Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",25,574,576,557,9952754,728421,13551,1346,"",26.62,56.77,56.23,54.07,51.52,41.05,44.76,0.92,"",0,0.0,74,14.8,64,12.5,49,9.6,173762,1.8,168454,30.1,2990,28.3,-139,-9.4
"22031","5","213","75","0","2021","3","","De Soto Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",24,606,612,635,10618222,915478,16969,1322,"",25.70,56.64,56.99,58.55,52.02,56.17,56.04,0.91,"",-1,-4.0,98,19.3,48,8.5,103,19.4,-31,0.0,-15134,-1.6,-434,-2.5,-206,-13.5
"22033","5","213","75","0","2021","1","","East Baton Rouge Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",39,90,97,125,2301782,896529,17318,1703,"",1.38,0.24,0.26,0.32,0.32,0.29,0.32,1.17,"",-1,-2.5,-160,-64.0,-200,-67.3,-198,-61.3,-3398880,-59.6,-1565039,-63.6,-33603,-66.0,191,12.6
"22033","5","213","75","0","2021","2","","East Baton Rouge Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",40,138,133,124,2984691,386922,10839,1744,"",1.41,0.35,0.34,0.32,0.39,0.51,0.87,1.14,"",-2,-4.8,-153,-52.6,-33,-19.9,-16,-11.4,-1133420,-27.5,85253,28.3,3234,42.5,152,9.5
"22033","5","213","75","0","2021","3","","East Baton Rouge Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",39,122,130,126,2955830,222052,5516,1805,"",1.38,0.31,0.32,0.32,0.37,0.39,0.52,1.17,"N",-3,-7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22035","5","213","75","0","2021","1","N","East Carroll Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22035","5","213","75","0","2021","2","N","East Carroll Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22035","5","213","75","0","2021","3","N","East Carroll Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22039","5","213","75","0","2021","1","","Evangeline Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,10,8,11,181074,67091,426,1441,"",5.71,0.91,0.72,0.92,1.46,0.86,0.37,1.71,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22039","5","213","75","0","2021","2","","Evangeline Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,12,11,11,193811,19171,363,1315,"",5.83,0.99,0.91,0.91,1.32,0.67,0.95,1.40,"",0,0.0,-5,-29.4,-2,-15.4,0,0.0,-41853,-17.8,5500,40.2,117,47.6,-11,-0.8
"22039","5","213","75","0","2021","3","","Evangeline Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,30,29,30,413689,181853,3586,1073,"",6.95,2.61,2.55,2.62,2.92,14.17,18.98,1.12,"",1,16.7,20,200.0,20,222.2,5,20.0,184473,80.5,158589,681.7,3167,755.8,-129,-10.7
"22041","5","213","75","0","2021","1","N","Franklin Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",9.60,0,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22041","5","213","75","0","2021","2","N","Franklin Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",9.72,0,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22041","5","213","75","0","2021","3","N","Franklin Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",9.72,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22043","5","213","75","0","2021","1","N","Grant Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",4.79,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22043","5","213","75","0","2021","2","N","Grant Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",4.68,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22043","5","213","75","0","2021","3","N","Grant Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",4.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22045","5","213","75","0","2021","1","","Iberia Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",42,1446,1425,1463,35071109,11861715,217081,1867,"",13.66,40.59,40.02,40.08,61.12,38.06,39.03,1.52,"",-6,-12.5,-669,-31.6,-681,-32.3,-623,-29.9,-16745085,-32.3,-4908240,-29.3,-116459,-34.9,-29,-1.5
"22045","5","213","75","0","2021","2","","Iberia Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",43,1506,1538,1520,36467807,1403005,33090,1844,"",14.12,40.86,41.96,41.05,58.91,20.58,32.45,1.43,"",-4,-8.5,-465,-23.6,-302,-16.4,-127,-7.7,-6442341,-15.0,798952,132.3,21597,187.9,30,1.7
"22045","5","213","75","0","2021","3","","Iberia Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",42,1537,1561,1544,37771439,888686,20461,1878,"",13.93,41.28,41.63,41.63,60.14,18.16,23.45,1.45,"",-5,-10.6,-48,-3.0,92,6.3,140,10.0,3981157,11.8,655144,280.5,16140,373.5,129,7.4
"22047","5","213","75","0","2021","1","N","Iberville Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22047","5","213","75","0","2021","2","N","Iberville Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22047","5","213","75","0","2021","3","N","Iberville Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",2.36,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22051","5","213","75","0","2021","1","","Jefferson Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",26,219,217,225,3420112,1628137,24109,1194,"",1.07,0.82,0.80,0.81,0.71,0.70,0.68,0.87,"",-3,-10.3,-167,-43.3,-170,-43.9,-149,-39.8,-4574766,-57.2,-1378539,-45.8,-26208,-52.1,-415,-25.8
"22051","5","213","75","0","2021","2","","Jefferson Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",26,218,221,229,4711755,304054,4811,1628,"",1.08,0.78,0.79,0.82,0.89,0.56,0.65,1.11,"",-3,-10.3,-148,-40.4,-86,-28.0,-65,-22.1,-1404145,-23.0,167026,121.9,3140,187.9,168,11.5
"22051","5","213","75","0","2021","3","","Jefferson Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",26,238,242,233,4489689,262703,3944,1453,"",1.08,0.83,0.84,0.88,0.84,0.66,0.64,0.99,"",-2,-7.1,-54,-18.5,-69,-22.2,-74,-24.1,-942979,-17.4,205562,359.7,3317,529.0,75,5.4
"22053","5","213","75","0","2021","1","N","Jefferson Davis Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,0,"N",13.33,0,0,0,0,0,0,0,"N",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22053","5","213","75","0","2021","2","N","Jefferson Davis Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,0,"N",12.72,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22053","5","213","75","0","2021","3","","Jefferson Davis Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,65,62,62,776911,90334,1832,949,"",11.13,5.12,4.81,4.92,4.44,5.03,7.73,0.90,"N",-3,-17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22055","5","213","75","0","2021","1","","Lafayette Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",261,5858,5893,5860,122696291,47347899,725915,1608,"",15.10,31.62,31.54,30.56,40.75,29.39,28.38,1.30,"",-11,-4.0,-1939,-24.9,-1842,-23.8,-1756,-23.1,-49077200,-28.6,-13806468,-22.6,-179402,-19.8,-104,-6.1
"22055","5","213","75","0","2021","2","","Lafayette Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",259,5942,6176,6188,137265968,6763875,131469,1730,"",15.05,30.73,31.73,31.85,41.15,17.06,24.68,1.31,"",-11,-4.1,-1160,-16.3,-157,-2.5,170,2.8,-6928320,-4.8,2942785,77.0,64325,95.8,19,1.1
"22055","5","213","75","0","2021","3","","Lafayette Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",260,6151,6099,5926,129878362,5051290,100777,1649,"",15.15,30.62,30.12,29.97,37.08,16.64,21.00,1.23,"",-12,-4.4,185,3.1,157,2.6,-54,-0.9,10091083,8.4,2750063,119.5,55333,121.8,104,6.7
"22057","5","213","75","0","2021","1","N","Lafourche Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",29,0,0,0,0,0,0,0,"N",8.49,0,0,0,0,0,0,0,"N",-1,-3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22057","5","213","75","0","2021","2","N","Lafourche Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",28,0,0,0,0,0,0,0,"N",8.28,0,0,0,0,0,0,0,"N",-3,-9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22057","5","213","75","0","2021","3","N","Lafourche Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",28,0,0,0,0,0,0,0,"N",8.35,0,0,0,0,0,0,0,"N",-3,-9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22059","5","213","75","0","2021","1","","LaSalle Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,92,91,89,1055925,658939,12031,896,"",24.79,13.16,12.92,12.23,11.60,12.28,12.65,0.91,"",-1,-5.3,-39,-29.8,-42,-31.6,-44,-33.1,-453149,-30.0,-245270,-27.1,-3945,-24.7,19,2.2
"22059","5","213","75","0","2021","2","","LaSalle Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,79,92,96,1220779,86708,1811,1055,"",22.72,10.93,12.75,13.38,11.78,7.37,11.46,0.95,"",-3,-15.8,-38,-32.5,-21,-18.6,-17,-15.0,-153551,-11.2,29295,51.0,1131,166.3,130,14.1
"22059","5","213","75","0","2021","3","","LaSalle Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,107,101,85,1332019,176517,3544,1049,"",21.65,14.70,13.74,11.67,12.83,21.69,26.78,0.96,"",-4,-21.1,-2,-1.8,-9,-8.2,-21,-19.8,111037,9.1,136244,338.3,2969,516.3,182,21.0
"22061","5","213","75","0","2021","1","N","Lincoln Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,0,0,0,0,0,0,0,"N",5.37,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22061","5","213","75","0","2021","2","N","Lincoln Parish, Louisiana","Private","NAICS 213 Support activities for mining","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,0,0,0,0,0,0,0,"N",4.97,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
